AÑO;NUI;Región;Trimestre;Mes;Categoría;Función;Género;Ocupados;CLASE_INDUSTRIA_II;EXPLICACIÓN_CLASE_INDUSTRIA
2007;15344;8;4;diciembre;SUBCONTRATO;Administrativos;mujeres;0;DERIVADOS DE ALGAS;
2007;15344;8;4;diciembre;SUBCONTRATO;Flota;hombres;0;DERIVADOS DE ALGAS;
2007;15344;8;4;diciembre;SUBCONTRATO;Flota;mujeres;0;DERIVADOS DE ALGAS;
2007;10881;8;1;enero;CONTRATO;Directivos;hombres;1;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;CONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;CONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;CONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;CONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;CONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;CONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;SUBCONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;SUBCONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;SUBCONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;enero;SUBCONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;CONTRATO;Directivos;hombres;1;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;CONTRATO;Directivos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;CONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;CONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;CONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;CONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;CONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;CONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;SUBCONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;SUBCONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;SUBCONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;SUBCONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;febrero;SUBCONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;CONTRATO;Directivos;hombres;1;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;CONTRATO;Directivos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;CONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;CONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;CONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;CONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;CONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;CONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;SUBCONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;SUBCONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;SUBCONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;SUBCONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;1;marzo;SUBCONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;CONTRATO;Directivos;hombres;1;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;CONTRATO;Directivos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;CONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;CONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;CONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;CONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;CONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;CONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;SUBCONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;SUBCONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;SUBCONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;SUBCONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;abril;SUBCONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;CONTRATO;Directivos;hombres;1;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;CONTRATO;Directivos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;CONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;CONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;CONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;CONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;CONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;CONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;SUBCONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;SUBCONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;SUBCONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;SUBCONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;mayo;SUBCONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;CONTRATO;Directivos;hombres;1;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;CONTRATO;Directivos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;CONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;CONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;CONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;CONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;CONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;CONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;SUBCONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;SUBCONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;SUBCONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;SUBCONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;2;junio;SUBCONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;CONTRATO;Directivos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;CONTRATO;Directivos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;CONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;CONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;CONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;CONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;CONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;SUBCONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;SUBCONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;SUBCONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;SUBCONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;julio;SUBCONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;CONTRATO;Directivos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;CONTRATO;Directivos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;CONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;CONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;CONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;CONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;CONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;CONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;SUBCONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;SUBCONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;SUBCONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;SUBCONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;agosto;SUBCONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;CONTRATO;Directivos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;CONTRATO;Directivos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;CONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;CONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;CONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;CONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;CONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;CONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;SUBCONTRATO;Productivos_directos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;SUBCONTRATO;Administrativos;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;SUBCONTRATO;Flota;hombres;0;HUMANO;SIN_ABASTECIMIENTO
2007;10881;8;3;septiembre;SUBCONTRATO;Flota;mujeres;0;HUMANO;SIN_ABASTECIMIENTO
2007;15458;8;1;enero;CONTRATO;Directivos;hombres;1;MIXTA_AH;
2007;15458;8;1;enero;CONTRATO;Directivos;mujeres;0;MIXTA_AH;
2007;15458;8;1;enero;CONTRATO;Productivos_directos;hombres;0;MIXTA_AH;
2007;15458;8;1;enero;CONTRATO;Productivos_directos;mujeres;0;MIXTA_AH;
2007;15458;8;1;enero;CONTRATO;Productivos_indirectos;hombres;0;MIXTA_AH;
2007;15458;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH;
2007;15458;8;1;enero;CONTRATO;Administrativos;hombres;0;MIXTA_AH;
2007;15458;8;1;enero;CONTRATO;Administrativos;mujeres;1;MIXTA_AH;
2007;15458;8;1;enero;CONTRATO;Flota;hombres;0;MIXTA_AH;
2007;15458;8;1;enero;CONTRATO;Flota;mujeres;0;MIXTA_AH;
2007;15458;8;1;enero;SUBCONTRATO;Productivos_directos;hombres;70;MIXTA_AH;
2007;15458;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;9;MIXTA_AH;
2007;15458;8;1;enero;SUBCONTRATO;Productivos_indirectos;hombres;50;MIXTA_AH;
2007;15458;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;21;MIXTA_AH;
2007;15458;8;1;enero;SUBCONTRATO;Administrativos;hombres;20;MIXTA_AH;
2007;15458;8;1;enero;SUBCONTRATO;Administrativos;mujeres;4;MIXTA_AH;
2007;15458;8;1;enero;SUBCONTRATO;Flota;hombres;107;MIXTA_AH;
2007;15458;8;1;enero;SUBCONTRATO;Flota;mujeres;0;MIXTA_AH;
2007;15458;8;1;febrero;CONTRATO;Directivos;hombres;1;MIXTA_AH;
2007;15458;8;1;febrero;CONTRATO;Directivos;mujeres;0;MIXTA_AH;
2007;15458;8;1;febrero;CONTRATO;Productivos_directos;hombres;0;MIXTA_AH;
2007;15458;8;1;febrero;CONTRATO;Productivos_directos;mujeres;0;MIXTA_AH;
2007;15458;8;1;febrero;CONTRATO;Productivos_indirectos;hombres;0;MIXTA_AH;
2007;15458;8;1;febrero;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH;
2007;15458;8;1;febrero;CONTRATO;Administrativos;hombres;0;MIXTA_AH;
2007;15458;8;1;febrero;CONTRATO;Administrativos;mujeres;0;MIXTA_AH;
2007;15458;8;1;febrero;CONTRATO;Flota;hombres;0;MIXTA_AH;
2007;15458;8;1;febrero;CONTRATO;Flota;mujeres;0;MIXTA_AH;
2007;15458;8;1;febrero;SUBCONTRATO;Productivos_directos;hombres;70;MIXTA_AH;
2007;15458;8;1;febrero;SUBCONTRATO;Productivos_directos;mujeres;14;MIXTA_AH;
2007;15458;8;1;febrero;SUBCONTRATO;Productivos_indirectos;hombres;49;MIXTA_AH;
2007;15458;8;1;febrero;SUBCONTRATO;Productivos_indirectos;mujeres;7;MIXTA_AH;
2007;15458;8;1;febrero;SUBCONTRATO;Administrativos;hombres;20;MIXTA_AH;
2007;15458;8;1;febrero;SUBCONTRATO;Administrativos;mujeres;4;MIXTA_AH;
2007;15458;8;1;febrero;SUBCONTRATO;Flota;hombres;111;MIXTA_AH;
2007;15458;8;1;febrero;SUBCONTRATO;Flota;mujeres;0;MIXTA_AH;
2007;15458;8;1;marzo;CONTRATO;Directivos;hombres;1;MIXTA_AH;
2007;15458;8;1;marzo;CONTRATO;Directivos;mujeres;0;MIXTA_AH;
2007;15458;8;1;marzo;CONTRATO;Productivos_directos;hombres;0;MIXTA_AH;
2007;15458;8;1;marzo;CONTRATO;Productivos_directos;mujeres;0;MIXTA_AH;
2007;15458;8;1;marzo;CONTRATO;Productivos_indirectos;hombres;0;MIXTA_AH;
2007;15458;8;1;marzo;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH;
2007;15458;8;1;marzo;CONTRATO;Administrativos;hombres;0;MIXTA_AH;
2007;15458;8;1;marzo;CONTRATO;Administrativos;mujeres;0;MIXTA_AH;
2007;15458;8;1;marzo;CONTRATO;Flota;hombres;0;MIXTA_AH;
2007;15458;8;1;marzo;CONTRATO;Flota;mujeres;0;MIXTA_AH;
2007;15458;8;1;marzo;SUBCONTRATO;Productivos_directos;hombres;69;MIXTA_AH;
2007;15458;8;1;marzo;SUBCONTRATO;Productivos_directos;mujeres;14;MIXTA_AH;
2007;15458;8;1;marzo;SUBCONTRATO;Productivos_indirectos;hombres;49;MIXTA_AH;
2007;15458;8;1;marzo;SUBCONTRATO;Productivos_indirectos;mujeres;10;MIXTA_AH;
2007;15458;8;1;marzo;SUBCONTRATO;Administrativos;hombres;20;MIXTA_AH;
2007;15458;8;1;marzo;SUBCONTRATO;Administrativos;mujeres;4;MIXTA_AH;
2007;15458;8;1;marzo;SUBCONTRATO;Flota;hombres;116;MIXTA_AH;
2007;15458;8;1;marzo;SUBCONTRATO;Flota;mujeres;0;MIXTA_AH;
2007;15458;8;2;abril;CONTRATO;Directivos;hombres;1;MIXTA_AH;
2007;15458;8;2;abril;CONTRATO;Directivos;mujeres;0;MIXTA_AH;
2007;15458;8;2;abril;CONTRATO;Productivos_directos;hombres;0;MIXTA_AH;
2007;15458;8;2;abril;CONTRATO;Productivos_directos;mujeres;0;MIXTA_AH;
2007;15458;8;2;abril;CONTRATO;Productivos_indirectos;hombres;0;MIXTA_AH;
2007;15458;8;2;abril;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH;
2007;15458;8;2;abril;CONTRATO;Administrativos;hombres;0;MIXTA_AH;
2007;15458;8;2;abril;CONTRATO;Administrativos;mujeres;0;MIXTA_AH;
2007;15458;8;2;abril;CONTRATO;Flota;hombres;0;MIXTA_AH;
2007;15458;8;2;abril;CONTRATO;Flota;mujeres;0;MIXTA_AH;
2007;15458;8;2;abril;SUBCONTRATO;Productivos_directos;hombres;68;MIXTA_AH;
2007;15458;8;2;abril;SUBCONTRATO;Productivos_directos;mujeres;14;MIXTA_AH;
2007;15458;8;2;abril;SUBCONTRATO;Productivos_indirectos;hombres;53;MIXTA_AH;
2007;15458;8;2;abril;SUBCONTRATO;Productivos_indirectos;mujeres;6;MIXTA_AH;
2007;15458;8;2;abril;SUBCONTRATO;Administrativos;hombres;20;MIXTA_AH;
2007;15458;8;2;abril;SUBCONTRATO;Administrativos;mujeres;4;MIXTA_AH;
2007;15458;8;2;abril;SUBCONTRATO;Flota;hombres;114;MIXTA_AH;
2007;15458;8;2;abril;SUBCONTRATO;Flota;mujeres;0;MIXTA_AH;
2007;15458;8;2;mayo;CONTRATO;Directivos;hombres;1;MIXTA_AH;
2007;15458;8;2;mayo;CONTRATO;Directivos;mujeres;0;MIXTA_AH;
2007;15458;8;2;mayo;CONTRATO;Productivos_directos;hombres;0;MIXTA_AH;
2007;15458;8;2;mayo;CONTRATO;Productivos_directos;mujeres;0;MIXTA_AH;
2007;15458;8;2;mayo;CONTRATO;Productivos_indirectos;hombres;0;MIXTA_AH;
2007;15458;8;2;mayo;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH;
2007;15458;8;2;mayo;CONTRATO;Administrativos;hombres;0;MIXTA_AH;
2007;15458;8;2;mayo;CONTRATO;Administrativos;mujeres;0;MIXTA_AH;
2007;15458;8;2;mayo;CONTRATO;Flota;hombres;0;MIXTA_AH;
2007;15458;8;2;mayo;CONTRATO;Flota;mujeres;0;MIXTA_AH;
2007;15458;8;2;mayo;SUBCONTRATO;Productivos_directos;hombres;68;MIXTA_AH;
2007;15458;8;2;mayo;SUBCONTRATO;Productivos_directos;mujeres;14;MIXTA_AH;
2007;15458;8;2;mayo;SUBCONTRATO;Productivos_indirectos;hombres;51;MIXTA_AH;
2007;15458;8;2;mayo;SUBCONTRATO;Productivos_indirectos;mujeres;7;MIXTA_AH;
2007;15458;8;2;mayo;SUBCONTRATO;Administrativos;hombres;20;MIXTA_AH;
2007;15458;8;2;mayo;SUBCONTRATO;Administrativos;mujeres;4;MIXTA_AH;
2007;15458;8;2;mayo;SUBCONTRATO;Flota;hombres;121;MIXTA_AH;
2007;15458;8;2;mayo;SUBCONTRATO;Flota;mujeres;0;MIXTA_AH;
2007;15458;8;2;junio;CONTRATO;Directivos;hombres;1;MIXTA_AH;
2007;15458;8;2;junio;CONTRATO;Directivos;mujeres;0;MIXTA_AH;
2007;15458;8;2;junio;CONTRATO;Productivos_directos;hombres;0;MIXTA_AH;
2007;15458;8;2;junio;CONTRATO;Productivos_directos;mujeres;0;MIXTA_AH;
2007;15458;8;2;junio;CONTRATO;Productivos_indirectos;hombres;0;MIXTA_AH;
2007;15458;8;2;junio;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH;
2007;15458;8;2;junio;CONTRATO;Administrativos;hombres;0;MIXTA_AH;
2007;15458;8;2;junio;CONTRATO;Administrativos;mujeres;0;MIXTA_AH;
2007;15458;8;2;junio;CONTRATO;Flota;hombres;0;MIXTA_AH;
